matricula,mediaNotas,menorNota,maiorNota,quantidadeDisciplinasCursadas,quantidadeAprovacoes,quantidadeReprovacoes,mediaAprovadas,mediaReprovadas,cargaHorariaPassada,taxaDeSucesso,semestrePassado,anosMatriculado,menorNota_cat,maiorNota_cat,mediaNotas_cat,mediaAprovadas_cat,mediaReprovadas_cat,cargaHorariaPassada_cat
20180033613,4.466666666666667,2.0,7.3,6,3,3,6.599999999999999,2.3333333333333335,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180033650,0.9333333333333332,0.0,2.4,6,0,6,0.0,0.9333333333333332,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180033758,7.35,6.8,7.9,2,2,0,7.35,0.0,60.0,1.0,2018.1,0,media,alta,alta,alta,baixa,muito_baixa
20180033776,6.283333333333332,5.0,7.8,6,6,0,6.283333333333332,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180033810,1.4999999999999998,0.0,5.8,6,1,5,5.8,0.64,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180033838,6.466666666666668,5.0,7.4,6,6,0,6.466666666666668,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180033856,6.266666666666667,5.8,7.1,6,6,0,6.266666666666667,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180033918,6.066666666666666,2.0,9.4,6,4,2,7.924999999999999,2.35,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,alta,baixa,media
20180033936,3.266666666666666,0.0,6.6,6,2,4,6.3,1.7500000000000002,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180033990,0.2333333333333333,0.0,0.7,6,0,6,0.0,0.2333333333333333,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180034030,6.2,2.6,8.1,6,4,2,7.475,3.6500000000000004,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,alta,baixa,media
20180034094,3.1999999999999997,0.3,6.7,6,2,4,5.85,1.875,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180034138,3.6,0.0,6.2,5,3,2,5.7,0.45,270.0,0.6,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180034174,4.633333333333334,1.6,6.3,6,4,2,5.975,1.95,330.0,0.6666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180034192,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180034218,0.45,0.0,1.1,6,0,6,0.0,0.45,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180034254,2.6666666666666665,0.0,5.6,6,1,5,5.6,2.08,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180034290,7.283333333333332,6.0,9.3,6,6,0,7.283333333333332,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180034316,6.683333333333334,5.4,9.5,6,6,0,6.683333333333334,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180034334,5.883333333333333,4.2,7.1,6,5,1,6.22,4.2,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180034414,5.1499999999999995,1.9,7.7,6,4,2,6.574999999999999,2.3,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,media
20180034432,7.333333333333332,5.8,7.9,6,6,0,7.333333333333332,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180034450,5.366666666666667,1.2,9.0,6,5,1,6.2,1.2,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180034497,4.283333333333333,0.7,7.5,6,3,3,6.5,2.066666666666667,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180034512,4.5,1.8,6.7,6,3,3,6.166666666666667,2.8333333333333335,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180034530,0.4166666666666667,0.0,1.5,6,0,6,0.0,0.4166666666666667,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180034595,3.6,0.0,6.4,6,3,3,6.2,1.0,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180034610,4.816666666666666,1.5,7.2,6,4,2,6.25,1.95,330.0,0.6666666666666666,2018.1,0,baixa,alta,baixa,media,baixa,media
20180034639,3.083333333333334,0.5,7.3,6,2,4,6.55,1.3499999999999999,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180034719,3.766666666666667,1.0,7.3,6,2,4,6.65,2.325,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180034737,6.883333333333333,5.3,8.4,6,6,0,6.883333333333333,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180034791,6.633333333333334,3.7,9.7,6,5,1,7.220000000000001,3.7,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,alta,baixa,media
20180034853,0.18333333333333335,0.0,0.7,6,0,6,0.0,0.18333333333333335,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180034933,7.55,5.2,9.2,6,6,0,7.55,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180034951,3.0833333333333335,0.0,6.4,6,2,4,5.800000000000001,1.7249999999999999,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180034970,2.8000000000000003,0.0,6.2,6,2,4,5.75,1.3250000000000002,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180034998,0.2,0.1,0.3,2,0,2,0.0,0.2,90.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20180035019,9.15,7.5,10.0,6,6,0,9.15,0.0,330.0,1.0,2018.1,0,alta,,alta,alta,baixa,media
20180035037,4.72,0.0,7.1,5,3,2,6.566666666666666,1.95,270.0,0.6,2018.1,0,baixa,alta,baixa,media,baixa,baixa
20180035073,7.0666666666666655,5.0,9.8,6,6,0,7.0666666666666655,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180035091,3.983333333333333,0.0,7.1,6,2,4,6.65,2.65,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180035117,6.525,5.2,7.7,4,4,0,6.525,0.0,240.0,1.0,2018.1,0,media,alta,media,media,baixa,baixa
20180035135,4.7,1.6,7.4,6,3,3,6.400000000000001,3.0,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180035153,4.066666666666666,0.0,8.6,6,3,3,7.333333333333333,0.7999999999999999,330.0,0.5,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180035190,5.983333333333333,5.0,8.7,6,6,0,5.983333333333333,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180035251,2.466666666666667,0.0,6.4,6,2,4,6.2,0.6,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180035313,3.6,0.0,6.7,6,3,3,6.2,1.0,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180035331,8.450000000000001,6.9,10.0,6,6,0,8.450000000000001,0.0,300.0,1.0,2018.1,0,media,,alta,alta,baixa,media
20180035350,7.666666666666667,7.3,8.0,3,3,0,7.666666666666667,0.0,210.0,1.0,2018.1,0,alta,alta,alta,alta,baixa,baixa
20180035396,0.75,0.7,0.8,2,0,2,0.0,0.75,90.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20180035411,6.1499999999999995,2.0,9.2,6,5,1,6.9799999999999995,2.0,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180035430,4.283333333333334,0.7,7.4,6,3,3,7.133333333333334,1.4333333333333333,330.0,0.5,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180035458,7.366666666666667,6.0,9.0,6,6,0,7.366666666666667,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180035476,6.733333333333333,5.3,9.0,6,6,0,6.733333333333333,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180035494,5.066666666666666,2.7,6.6,6,4,2,5.85,3.5,330.0,0.6666666666666666,2018.1,0,baixa,media,media,media,baixa,media
20180035556,1.8250000000000002,0.5,5.4,4,1,3,5.4,0.6333333333333333,240.0,0.25,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180035592,3.233333333333334,0.0,6.4,6,2,4,6.2,1.75,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180035654,2.46,0.0,5.3,5,2,3,5.15,0.6666666666666666,270.0,0.4,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180035690,3.9499999999999997,0.2,7.9,6,2,4,6.65,2.6,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180035770,5.183333333333334,1.3,8.3,6,4,2,6.9,1.75,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,media
20180035799,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180035832,6.6000000000000005,2.8,9.0,6,5,1,7.360000000000001,2.8,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,alta,baixa,media
20180035897,4.55,0.5,7.2,6,3,3,6.6000000000000005,2.5,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180035930,1.0833333333333333,0.0,3.7,6,0,6,0.0,1.0833333333333333,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180035995,1.1,0.0,2.5,4,0,4,0.0,1.1,180.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20180036052,4.216666666666667,0.1,7.7,6,4,2,6.025,0.6000000000000001,330.0,0.6666666666666666,2018.1,0,baixa,alta,baixa,media,baixa,media
20180036070,7.133333333333334,5.2,9.4,6,6,0,7.133333333333334,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180036150,3.35,0.3,5.9,6,3,3,5.5,1.2,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180036179,1.4249999999999998,0.0,4.3,4,0,4,0.0,1.4249999999999998,120.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20180036197,5.216666666666666,0.8,7.1,6,4,2,6.525,2.6,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,media
20180036212,2.9,0.0,8.0,6,2,4,6.75,0.9750000000000001,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180036230,5.3,5.0,6.0,6,6,0,5.3,0.0,330.0,1.0,2018.1,0,media,media,media,media,baixa,media
20180036259,3.7000000000000006,0.0,7.2,6,3,3,6.366666666666667,1.0333333333333334,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180036277,5.533333333333334,2.0,7.7,6,5,1,6.24,2.0,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180036310,4.283333333333334,1.3,7.5,6,3,3,6.133333333333333,2.433333333333333,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180036339,4.233333333333333,1.8,5.9,3,2,1,5.45,1.8,210.0,0.6666666666666666,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180036393,2.1,0.1,6.0,3,1,2,6.0,0.15000000000000002,180.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180036455,6.099999999999999,3.8,8.7,6,4,2,7.175,3.9499999999999997,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,alta,baixa,media
20180036491,6.133333333333333,5.0,7.7,3,3,0,6.133333333333333,0.0,150.0,1.0,2018.1,0,media,alta,media,media,baixa,baixa
20180036535,7.06,5.0,8.9,5,5,0,7.06,0.0,240.0,1.0,2018.1,0,media,alta,alta,alta,baixa,baixa
20180036553,4.7,0.7,7.2,5,3,2,6.866666666666667,1.4500000000000002,270.0,0.6,2018.1,0,baixa,alta,baixa,media,baixa,baixa
20180036571,4.483333333333333,1.7,7.4,6,3,3,6.966666666666666,2.0,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180036615,5.933333333333334,1.3,8.0,6,5,1,6.859999999999999,1.3,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180036633,3.766666666666667,0.5,5.3,6,4,2,5.125,1.05,330.0,0.6666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180036713,0.9666666666666667,0.0,3.4,6,0,6,0.0,0.9666666666666667,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180036731,5.55,1.7,7.7,6,5,1,6.32,1.7,300.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180036778,1.98,0.0,5.0,5,1,4,5.0,1.225,270.0,0.2,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180036811,5.766666666666667,4.0,7.6,6,5,1,6.12,4.0,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180036830,4.6000000000000005,1.3,7.7,6,3,3,6.633333333333333,2.566666666666667,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180036910,7.800000000000001,7.2,8.4,2,2,0,7.800000000000001,0.0,60.0,1.0,2018.1,0,alta,alta,alta,alta,baixa,muito_baixa
20180036974,2.4166666666666665,0.0,5.1,6,1,5,5.1,1.8800000000000001,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180037031,3.2399999999999998,0.0,7.6,5,2,3,7.3,0.5333333333333333,270.0,0.4,2018.1,0,baixa,alta,baixa,alta,baixa,baixa
20180037096,6.333333333333333,5.0,7.5,3,3,0,6.333333333333333,0.0,120.0,1.0,2018.1,0,media,alta,media,media,baixa,baixa
20180037111,4.216666666666666,1.0,6.7,6,3,3,6.0,2.4333333333333336,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180037130,7.683333333333333,5.3,10.0,6,6,0,7.683333333333333,0.0,330.0,1.0,2018.1,0,media,,alta,alta,baixa,media
20180037194,4.66,0.1,8.9,5,3,2,6.833333333333333,1.4000000000000001,270.0,0.6,2018.1,0,baixa,alta,baixa,media,baixa,baixa
20180037210,2.5285714285714285,0.2,5.6,7,2,5,5.3,1.42,390.0,0.2857142857142857,2018.1,0,baixa,media,baixa,media,baixa,media
20180037238,4.216666666666668,1.0,7.2,6,3,3,6.233333333333334,2.1999999999999997,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180037256,6.3,5.2,8.3,6,6,0,6.3,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180037292,5.3,2.7,8.3,6,3,3,6.666666666666667,3.9333333333333336,330.0,0.5,2018.1,0,baixa,alta,media,media,baixa,media
20180037318,4.683333333333333,0.2,6.6,6,5,1,5.58,0.2,330.0,0.8333333333333334,2018.1,0,baixa,media,baixa,media,baixa,media
20180037336,8.466666666666667,6.7,9.9,6,6,0,8.466666666666667,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180037354,3.4000000000000004,0.4,6.4,6,3,3,5.766666666666667,1.0333333333333332,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180037372,4.2,1.3,7.6,6,3,3,6.2,2.2,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180037416,6.3,5.0,8.1,6,6,0,6.3,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180037434,4.766666666666667,2.0,7.8,6,3,3,6.766666666666667,2.766666666666667,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180037452,9.533333333333333,9.0,9.9,3,3,0,9.533333333333333,0.0,135.0,1.0,2018.1,0,alta,alta,alta,alta,baixa,baixa
20180037470,3.0499999999999994,0.7,6.1,6,1,5,6.1,2.4400000000000004,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180037499,0.03333333333333333,0.0,0.2,6,0,6,0.0,0.03333333333333333,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180037532,3.6333333333333333,0.2,8.8,6,2,4,7.65,1.625,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180037579,0.0,0.0,0.0,1,0,1,0.0,0.0,30.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,muito_baixa
20180037597,6.166666666666667,2.0,7.7,6,5,1,7.0,2.0,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,alta,baixa,media
20180037695,5.483333333333333,2.8,7.0,6,4,2,6.45,3.55,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,media
20180037793,3.216666666666667,0.5,5.4,6,3,3,5.166666666666667,1.2666666666666666,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180037855,1.4833333333333332,0.0,3.0,6,0,6,0.0,1.4833333333333332,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180037873,2.2800000000000002,0.0,6.1,5,1,4,6.1,1.325,270.0,0.2,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180037935,7.5,6.4,8.6,3,3,0,7.5,0.0,150.0,1.0,2018.1,0,media,alta,alta,alta,baixa,baixa
20180037971,7.966666666666666,5.9,9.8,6,6,0,7.966666666666666,0.0,330.0,1.0,2018.1,0,media,alta,alta,alta,baixa,media
20180038010,2.566666666666667,0.0,5.4,6,2,4,5.25,1.225,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180038039,6.533333333333332,3.4,8.7,6,5,1,7.159999999999999,3.4,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,alta,baixa,media
20180038057,4.966666666666666,0.6,7.5,3,2,1,7.15,0.6,150.0,0.6666666666666666,2018.1,0,baixa,alta,baixa,alta,baixa,baixa
20180038137,5.216666666666667,2.8,8.2,6,4,2,6.125,3.4,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,media
20180038173,6.566666666666666,5.0,7.7,6,6,0,6.566666666666666,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180038235,4.533333333333333,1.3,8.1,6,3,3,6.8,2.2666666666666666,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180038271,3.9,0.0,7.9,6,3,3,6.966666666666666,0.8333333333333334,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180038290,3.016666666666666,0.0,7.8,6,1,5,7.8,2.0599999999999996,330.0,0.16666666666666666,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180038315,3.266666666666667,0.8,7.8,6,2,4,6.949999999999999,1.425,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180038333,3.75,0.9,7.8,6,2,4,6.449999999999999,2.4000000000000004,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180038351,2.6666666666666665,0.0,5.7,6,2,4,5.5,1.25,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180038413,5.8999999999999995,5.2,6.9,6,6,0,5.8999999999999995,0.0,330.0,1.0,2018.1,0,media,media,media,media,baixa,media
20180038450,4.9,2.7,6.2,5,3,2,5.966666666666666,3.3,270.0,0.6,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180038478,5.849999999999999,2.3,7.5,6,5,1,6.56,2.3,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180038511,3.733333333333333,0.5,5.1,6,4,2,5.05,1.1,330.0,0.6666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180038530,0.0,0.0,0.0,6,0,6,0.0,0.0,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180038576,5.0,1.3,7.0,3,2,1,6.85,1.3,180.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,baixa
20180038594,7.88,5.4,8.9,5,5,0,7.88,0.0,240.0,1.0,2018.1,0,media,alta,alta,alta,baixa,baixa
20180038610,6.033333333333334,3.7,9.2,6,4,2,7.0249999999999995,4.050000000000001,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,alta,baixa,media
20180038656,6.775,5.1,7.6,4,4,0,6.775,0.0,180.0,1.0,2018.1,0,media,alta,media,media,baixa,baixa
20180038736,4.083333333333333,0.0,7.6,6,3,3,7.0,1.1666666666666667,330.0,0.5,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180038754,6.400000000000001,6.2,6.6,3,3,0,6.400000000000001,0.0,180.0,1.0,2018.1,0,media,media,media,media,baixa,baixa
20180038790,4.566666666666666,1.3,8.4,6,2,4,8.25,2.725,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180038816,3.2166666666666663,0.0,5.7,6,3,3,5.599999999999999,0.8333333333333334,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180038834,2.925,0.0,5.4,4,1,3,5.4,2.1,210.0,0.25,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180038852,2.5749999999999997,0.2,7.4,4,1,3,7.4,0.9666666666666668,225.0,0.25,2018.1,0,baixa,alta,baixa,alta,baixa,baixa
20180038870,2.1,0.2,4.0,2,0,2,0.0,2.1,120.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20180038899,3.866666666666666,0.2,7.5,6,2,4,6.85,2.375,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180038914,6.883333333333333,6.0,7.9,6,6,0,6.883333333333333,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180038932,3.516666666666667,0.2,7.4,6,2,4,6.5,2.025,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,media,baixa,media
20180039054,4.966666666666667,0.6,7.8,3,2,1,7.15,0.6,120.0,0.6666666666666666,2018.1,0,baixa,alta,baixa,alta,baixa,baixa
20180039072,3.766666666666667,1.1,6.0,6,3,3,5.666666666666667,1.8666666666666665,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180039134,5.0,0.0,7.5,6,4,2,6.675,1.65,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,media
20180039170,2.4999999999999996,0.1,6.2,6,2,4,6.2,0.65,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180039214,2.233333333333333,0.0,6.1,6,2,4,5.85,0.425,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180039232,5.0,3.0,7.7,6,3,3,6.466666666666666,3.533333333333333,330.0,0.5,2018.1,0,baixa,alta,media,media,baixa,media
20180039279,5.183333333333334,2.3,7.0,6,4,2,6.4,2.75,330.0,0.6666666666666666,2018.1,0,baixa,alta,media,media,baixa,media
20180039312,3.766666666666667,0.0,7.7,6,3,3,6.866666666666667,0.6666666666666666,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180039359,0.04,0.0,0.2,5,0,5,0.0,0.04,240.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,baixa
20180039377,2.4499999999999997,0.2,5.6,4,1,3,5.6,1.4000000000000001,225.0,0.25,2018.1,0,baixa,media,baixa,media,baixa,baixa
20180039395,5.933333333333333,2.3,8.7,6,5,1,6.659999999999999,2.3,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180039410,5.533333333333334,0.7,8.5,6,5,1,6.5,0.7,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180039439,3.6,0.3,5.8,6,3,3,5.5,1.7,330.0,0.5,2018.1,0,baixa,media,baixa,media,baixa,media
20180039493,4.583333333333333,0.0,8.5,6,3,3,7.533333333333334,1.6333333333333335,315.0,0.5,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180039537,3.716666666666667,0.5,8.1,6,2,4,8.05,1.55,330.0,0.3333333333333333,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180039555,4.933333333333334,2.8,7.0,6,3,3,6.266666666666667,3.6,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180039591,4.916666666666667,0.7,7.3,6,3,3,6.766666666666667,3.0666666666666664,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180039617,6.383333333333333,3.0,7.7,6,5,1,7.06,3.0,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,alta,baixa,media
20180039690,6.216666666666666,4.0,8.1,6,5,1,6.659999999999999,4.0,300.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180039715,2.8666666666666667,0.0,5.7,6,2,4,5.550000000000001,1.525,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180039733,2.9166666666666665,0.0,6.6,6,1,5,6.6,2.1799999999999997,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180039850,5.2,1.7,6.9,6,5,1,5.9,1.7,330.0,0.8333333333333334,2018.1,0,baixa,media,media,media,baixa,media
20180039896,6.283333333333334,4.5,7.9,6,5,1,6.640000000000001,4.5,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180039911,8.566666666666665,7.4,10.0,6,6,0,8.566666666666665,0.0,330.0,1.0,2018.1,0,alta,,alta,alta,baixa,media
20180039958,4.533333333333333,0.0,7.1,6,4,2,6.2749999999999995,1.05,330.0,0.6666666666666666,2018.1,0,baixa,alta,baixa,media,baixa,media
20180039976,5.199999999999999,2.5,6.6,6,5,1,5.739999999999999,2.5,330.0,0.8333333333333334,2018.1,0,baixa,media,media,media,baixa,media
20180040019,2.566666666666667,0.7,5.1,6,1,5,5.1,2.0599999999999996,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180040037,0.11666666666666665,0.0,0.7,6,0,6,0.0,0.11666666666666665,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180040055,6.416666666666667,5.0,7.7,6,6,0,6.416666666666667,0.0,330.0,1.0,2018.1,0,media,alta,media,media,baixa,media
20180040091,3.9333333333333336,0.0,8.4,6,3,3,6.666666666666667,1.2,330.0,0.5,2018.1,0,baixa,alta,baixa,media,baixa,media
20180040135,5.066666666666666,2.0,6.8,6,4,2,6.075,3.05,330.0,0.6666666666666666,2018.1,0,baixa,media,media,media,baixa,media
20180040190,1.4166666666666663,0.0,6.1,6,1,5,6.1,0.4800000000000001,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180040215,3.25,0.3,6.2,6,2,4,5.85,1.95,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180040251,4.8999999999999995,1.5,7.1,6,4,2,6.299999999999999,2.1,330.0,0.6666666666666666,2018.1,0,baixa,alta,baixa,media,baixa,media
20180040270,1.9333333333333333,0.0,5.3,6,2,4,5.199999999999999,0.3,330.0,0.3333333333333333,2018.1,0,baixa,media,baixa,media,baixa,media
20180040298,0.9833333333333333,0.0,3.8,6,0,6,0.0,0.9833333333333333,330.0,0.0,2018.1,0,baixa,baixa,baixa,baixa,baixa,media
20180040350,2.1333333333333333,0.1,6.9,6,1,5,6.9,1.18,330.0,0.16666666666666666,2018.1,0,baixa,media,baixa,media,baixa,media
20180040430,4.966666666666666,0.7,8.2,6,3,3,7.733333333333333,2.2,330.0,0.5,2018.1,0,baixa,alta,baixa,alta,baixa,media
20180040458,6.333333333333332,4.3,8.2,6,5,1,6.739999999999999,4.3,330.0,0.8333333333333334,2018.1,0,baixa,alta,media,media,baixa,media
20180040538,5.283333333333333,0.7,8.9,6,3,3,7.433333333333334,3.133333333333333,330.0,0.5,2018.1,0,baixa,alta,media,alta,baixa,media
